"Year","Name","Count","Sex","Prop"
2007,"TEODOR",20,"M",9.44
2007,"IAN",19,"M",8.96
2007,"JAKOB",19,"M",8.96
2007,"WALDEMAR",19,"M",8.96
2007,"BASTIAN",18,"M",8.49
2007,"DIEGO",18,"M",8.49
2007,"OMAR",18,"M",8.49
2007,"ROLAND",18,"M",8.49
2007,"ZACHARIASZ",18,"M",8.49
2007,"ALESSANDRO",17,"M",8.02
2007,"DAVIDE",17,"M",8.02
2007,"JOSEPH",17,"M",8.02
2007,"MAKARY",17,"M",8.02
2007,"MARK",17,"M",8.02
2007,"SIMONE",17,"M",8.02
2007,"ANGELO",16,"M",7.55
2007,"ANTON",16,"M",7.55
2007,"EDWARD",16,"M",7.55
2007,"FABIO",16,"M",7.55
2007,"JAMES",16,"M",7.55
2007,"MAGOMED",16,"M",7.55
2007,"RAYAN",16,"M",7.55
2007,"ZYGMUNT",16,"M",7.55
2007,"ALI",15,"M",7.08
2007,"BRONISŁAW",15,"M",7.08
2007,"IVO",15,"M",7.08
2007,"LEONARDO",15,"M",7.08
2007,"NIKITA (M)",15,"M",7.08
2007,"SAMBOR",15,"M",7.08
2007,"SERAFIN",15,"M",7.08
2007,"WINCENTY",15,"M",7.08
2007,"ALEXANDRE",14,"M",6.61
2007,"AXEL",14,"M",6.61
2007,"FELIX",14,"M",6.61
2007,"MAXIM",14,"M",6.61
2007,"NATANAEL",14,"M",6.61
2007,"NICO",14,"M",6.61
2007,"PHILLIP",14,"M",6.61
2007,"SAJMON",14,"M",6.61
2007,"TYBERIUSZ",14,"M",6.61
2007,"BENEDYKT",13,"M",6.13
2007,"BRANDON",13,"M",6.13
2007,"CARLOS",13,"M",6.13
2007,"DENNIS",13,"M",6.13
2007,"FRANK",13,"M",6.13
2007,"LEO",13,"M",6.13
2007,"LORENZO",13,"M",6.13
2007,"MANUEL",13,"M",6.13
2007,"MAXIME",13,"M",6.13
2007,"OLEKSANDR",13,"M",6.13
2007,"ANATOL",12,"M",5.66
2007,"ARTHUR",12,"M",5.66
2007,"BOGUSZ",12,"M",5.66
2007,"CYRYL",12,"M",5.66
2007,"GABRIELE",12,"M",5.66
2007,"MARCUS",12,"M",5.66
2007,"MARIO",12,"M",5.66
2007,"OLEG",12,"M",5.66
2007,"TIMOTHY",12,"M",5.66
2007,"XAWERY",12,"M",5.66
2007,"XAWIER",12,"M",5.66
2007,"ZACHARY",12,"M",5.66
2007,"AMIR",11,"M",5.19
2007,"BOGUMIŁ",11,"M",5.19
2007,"BOGUSŁAW",11,"M",5.19
2007,"BRAIAN",11,"M",5.19
2007,"DOBROMIR",11,"M",5.19
2007,"ETHAN",11,"M",5.19
2007,"LIAM",11,"M",5.19
2007,"LUCA",11,"M",5.19
2007,"MARIAN",11,"M",5.19
2007,"NOAH",11,"M",5.19
2007,"RUBEN",11,"M",5.19
2007,"SAMIR",11,"M",5.19
2007,"SANTIAGO",11,"M",5.19
2007,"WIT",11,"M",5.19
2007,"AHMED",10,"M",4.72
2007,"ANDREAS",10,"M",4.72
2007,"ARMANDO",10,"M",4.72
2007,"AUGUST",10,"M",4.72
2007,"AUGUSTYN",10,"M",4.72
2007,"DACJAN",10,"M",4.72
2007,"DANIIL",10,"M",4.72
2007,"EDGAR",10,"M",4.72
2007,"GIOVANNI",10,"M",4.72
2007,"IVAN",10,"M",4.72
2007,"JASON",10,"M",4.72
2007,"JOEL",10,"M",4.72
2007,"KAI",10,"M",4.72
2007,"LUIS",10,"M",4.72
2007,"MATTIA",10,"M",4.72
2007,"MIKE",10,"M",4.72
2007,"NIKO",10,"M",4.72
2007,"TOBIAS",10,"M",4.72
2007,"TOMAS",10,"M",4.72
2007,"YOAV",10,"M",4.72
2007,"ALEJANDRO",9,"M",4.25
2007,"ALEK",9,"M",4.25
2007,"ANTONY",9,"M",4.25
2007,"GUY",9,"M",4.25
2007,"JAVIER",9,"M",4.25
2007,"LEOPOLD",9,"M",4.25
2007,"PASKAL",9,"M",4.25
2007,"RAJMUND",9,"M",4.25
2007,"THEO",9,"M",4.25
2007,"TOM",9,"M",4.25
2007,"TYCJAN",9,"M",4.25
2007,"ANDREA (M)",8,"M",3.77
2007,"ARMIN",8,"M",3.77
2007,"CZESŁAW",8,"M",3.77
2007,"DASTIN",8,"M",3.77
2007,"DENIZ",8,"M",3.77
2007,"DENYS",8,"M",3.77
2007,"EDWIN",8,"M",3.77
2007,"EVAN",8,"M",3.77
2007,"JAROMIR",8,"M",3.77
2007,"KLEMENS",8,"M",3.77
2007,"MARSEL",8,"M",3.77
2007,"MAXIMILLIAN",8,"M",3.77
2007,"MIKOLAJ",8,"M",3.77
2007,"NOAM",8,"M",3.77
2007,"NOEL",8,"M",3.77
2007,"RADOMIR",8,"M",3.77
2007,"RICARDO",8,"M",3.77
2007,"RICCARDO",8,"M",3.77
2007,"VALENTINO",8,"M",3.77
2007,"WILHELM",8,"M",3.77
2007,"ZDZISŁAW",8,"M",3.77
2007,"ALEC",7,"M",3.3
2007,"ALESSIO",7,"M",3.3
2007,"ANDREW",7,"M",3.3
2007,"COLLIN",7,"M",3.3
2007,"EUZEBIUSZ",7,"M",3.3
2007,"FILIPPO",7,"M",3.3
2007,"HAMZA",7,"M",3.3
2007,"ISMAIL",7,"M",3.3
2007,"ITAY",7,"M",3.3
2007,"JACK",7,"M",3.3
2007,"JEREMY",7,"M",3.3
2007,"KRZESIMIR",7,"M",3.3
2007,"LECH",7,"M",3.3
2007,"LOUIS",7,"M",3.3
2007,"LUKA",7,"M",3.3
2007,"MAIK",7,"M",3.3
2007,"MICHAL",7,"M",3.3
2007,"MICHELE",7,"M",3.3
2007,"MIECZYSŁAW",7,"M",3.3
2007,"MIGUEL",7,"M",3.3
2007,"NIKLAS",7,"M",3.3
2007,"RADEK",7,"M",3.3
2007,"WŁODZIMIERZ",7,"M",3.3
2007,"ADRIANO",6,"M",2.83
2007,"AKSEL",6,"M",2.83
2007,"ALVARO",6,"M",2.83
2007,"ARIAN",6,"M",2.83
2007,"BEN",6,"M",2.83
2007,"BOHDAN",6,"M",2.83
2007,"CONRAD",6,"M",2.83
2007,"DYMITR",6,"M",2.83
2007,"EDMUND",6,"M",2.83
2007,"GIUSEPPE",6,"M",2.83
2007,"IWAN",6,"M",2.83
2007,"JONAS",6,"M",2.83
2007,"KAJ",6,"M",2.83
2007,"MADDOX",6,"M",2.83
2007,"MAGNUS",6,"M",2.83
2007,"MAKSIM",6,"M",2.83
2007,"MARCELL",6,"M",2.83
2007,"MARKO",6,"M",2.83
2007,"MYKHAILO",6,"M",2.83
2007,"OWEN",6,"M",2.83
2007,"PATRIK",6,"M",2.83
2007,"PAVLO",6,"M",2.83
2007,"PHILIPP",6,"M",2.83
2007,"STEVEN",6,"M",2.83
2007,"TEO",6,"M",2.83
2007,"VLADYSLAV",6,"M",2.83
2007,"WAWRZYNIEC",6,"M",2.83
2007,"YAROSLAV",6,"M",2.83
2007,"YONATAN",6,"M",2.83
2007,"ALBIN",5,"M",2.36
2007,"ANDRII",5,"M",2.36
2007,"ANTOINE",5,"M",2.36
2007,"ARNOLD",5,"M",2.36
2007,"BAZYLI",5,"M",2.36
2007,"BILAL",5,"M",2.36
2007,"CARLO",5,"M",2.36
2007,"CHARLES",5,"M",2.36
2007,"CHRISTOPH",5,"M",2.36
2007,"DARIAN",5,"M",2.36
2007,"DAVYD",5,"M",2.36
2007,"DMYTRO",5,"M",2.36
2007,"EMILIO",5,"M",2.36
2007,"EMMANUEL",5,"M",2.36
2007,"ENZO",5,"M",2.36
2007,"FEDERICO",5,"M",2.36
2007,"FRANEK",5,"M",2.36
2007,"HASSAN",5,"M",2.36
2007,"HIERONIM",5,"M",2.36
2007,"IBRAGIM",5,"M",2.36
2007,"IBRAHIM",5,"M",2.36
2007,"IDO",5,"M",2.36
2007,"ILLIA",5,"M",2.36
2007,"ISLAM",5,"M",2.36
2007,"ITAMAR",5,"M",2.36
2007,"JACOPO",5,"M",2.36
2007,"JOHANNES",5,"M",2.36
2007,"LARS",5,"M",2.36
2007,"LUKASZ",5,"M",2.36
2007,"MAJKEL",5,"M",2.36
2007,"MATTHIAS",5,"M",2.36
2007,"NICOLA (M)",5,"M",2.36
2007,"NOE",5,"M",2.36
2007,"OKTAWIUSZ",5,"M",2.36
2007,"ORLANDO",5,"M",2.36
2007,"PAOLO",5,"M",2.36
2007,"RAJAN",5,"M",2.36
2007,"REMI",5,"M",2.36
2007,"RICHARD",5,"M",2.36
2007,"RODRIGO",5,"M",2.36
2007,"ROGER",5,"M",2.36
2007,"SYMEON",5,"M",2.36
2007,"TIMUR",5,"M",2.36
2007,"TOMMY",5,"M",2.36
2007,"TONY",5,"M",2.36
2007,"YASIN",5,"M",2.36
2007,"JULIA",15440,"F",7664.51
2007,"WIKTORIA",11589,"F",5752.85
2007,"OLIWIA",9256,"F",4594.73
2007,"ZUZANNA",9131,"F",4532.68
2007,"NATALIA",8693,"F",4315.26
2007,"ALEKSANDRA",7669,"F",3806.94
2007,"AMELIA",7247,"F",3597.45
2007,"MAJA",6565,"F",3258.91
2007,"MARTYNA",5814,"F",2886.1
2007,"WERONIKA",5077,"F",2520.25
2007,"ANNA",4714,"F",2340.06
2007,"NIKOLA",4478,"F",2222.91
2007,"KAROLINA",4352,"F",2160.36
2007,"EMILIA",3781,"F",1876.91
2007,"ZOFIA",3656,"F",1814.86
2007,"KINGA",3368,"F",1671.9
2007,"PATRYCJA",3345,"F",1660.48
2007,"MARIA",3248,"F",1612.33
2007,"MAGDALENA",3228,"F",1602.4
2007,"ALICJA",3194,"F",1585.52
2007,"KLAUDIA",3137,"F",1557.23
2007,"GABRIELA",3113,"F",1545.31
2007,"HANNA",2844,"F",1411.78
2007,"DOMINIKA",2719,"F",1349.73
2007,"PAULINA",2677,"F",1328.88
2007,"KATARZYNA",2354,"F",1168.54
2007,"MARTA",2237,"F",1110.46
2007,"LENA",2121,"F",1052.88
2007,"AGATA",1997,"F",991.32
2007,"MILENA",1806,"F",896.51
2007,"NADIA",1660,"F",824.03
2007,"MAŁGORZATA",1593,"F",790.77
2007,"LAURA",1436,"F",712.84
2007,"JOANNA",1409,"F",699.44
2007,"KAMILA",1386,"F",688.02
2007,"DARIA",1380,"F",685.04
2007,"ANTONINA",1360,"F",675.11
2007,"SANDRA",1360,"F",675.11
2007,"ROKSANA",1303,"F",646.82
2007,"KORNELIA",1154,"F",572.85
2007,"JAGODA",1126,"F",558.95
2007,"JUSTYNA",1025,"F",508.82
2007,"MICHALINA",1002,"F",497.4
2007,"IZABELA",939,"F",466.13
2007,"AGNIESZKA",883,"F",438.33
2007,"MONIKA",832,"F",413.01
2007,"IGA",774,"F",384.22
2007,"SARA",748,"F",371.31
2007,"MARCELINA",744,"F",369.33
2007,"ANGELIKA",722,"F",358.41
2007,"NINA",721,"F",357.91
2007,"BARBARA",714,"F",354.43
2007,"OLGA",689,"F",342.02
2007,"OLIVIA",687,"F",341.03
2007,"NICOLA (F)",686,"F",340.53
2007,"POLA",658,"F",326.64
2007,"EWA",612,"F",303.8
2007,"MALWINA",574,"F",284.94
2007,"VICTORIA",554,"F",275.01
2007,"BLANKA",490,"F",243.24
2007,"NICOLE",489,"F",242.74
2007,"VANESSA",483,"F",239.76
2007,"KAJA",459,"F",227.85
2007,"EWELINA",458,"F",227.35
2007,"NATASZA",458,"F",227.35
2007,"ADRIANNA",457,"F",226.86
2007,"ANASTAZJA",456,"F",226.36
2007,"MARIKA",430,"F",213.45
2007,"ŁUCJA",428,"F",212.46
2007,"MATYLDA",419,"F",207.99
2007,"JESSICA",414,"F",205.51
2007,"KARINA",413,"F",205.02
2007,"SYLWIA",409,"F",203.03
2007,"ELIZA",386,"F",191.61
2007,"URSZULA",378,"F",187.64
2007,"JULITA",361,"F",179.2
2007,"HELENA",353,"F",175.23
2007,"TATIANA",332,"F",164.81
2007,"DAGMARA",320,"F",158.85
2007,"ANIELA",316,"F",156.86
2007,"MARLENA",302,"F",149.91
2007,"KALINA",297,"F",147.43
2007,"DOROTA",285,"F",141.48
2007,"LIDIA",283,"F",140.48
2007,"MARIANNA",274,"F",136.02
2007,"LILIANA",270,"F",134.03
2007,"ANITA",269,"F",133.53
2007,"NELA",241,"F",119.63
2007,"ANDŻELIKA",238,"F",118.14
2007,"KLARA",237,"F",117.65
2007,"WANESSA",226,"F",112.19
2007,"JUDYTA",220,"F",109.21
2007,"OTYLIA",216,"F",107.22
2007,"ANETA",212,"F",105.24
2007,"PAULA",204,"F",101.27
2007,"RÓŻA",201,"F",99.78
2007,"ROZALIA",199,"F",98.78
2007,"DIANA",198,"F",98.29
2007,"SONIA",197,"F",97.79
2007,"MAGDA",194,"F",96.3
2007,"MAYA",171,"F",84.89
2007,"LIWIA",167,"F",82.9
2007,"EDYTA",161,"F",79.92
2007,"BEATA",155,"F",76.94
2007,"AURELIA",154,"F",76.45
2007,"VIKTORIA",149,"F",73.96
2007,"ADA",140,"F",69.5
2007,"JULIANNA",135,"F",67.01
2007,"BIANKA",132,"F",65.53
2007,"INGA",130,"F",64.53
2007,"ELŻBIETA",126,"F",62.55
2007,"JOWITA",124,"F",61.55
2007,"SABINA",119,"F",59.07
2007,"FAUSTYNA",116,"F",57.58
2007,"SAMANTA",114,"F",56.59
2007,"LUIZA",110,"F",54.6
2007,"IZABELLA",105,"F",52.12
2007,"MICHELLE",105,"F",52.12
2007,"ALEXANDRA",103,"F",51.13
2007,"KRYSTYNA",102,"F",50.63
2007,"MELANIA",102,"F",50.63
2007,"NELLY",98,"F",48.65
2007,"NOEMI",98,"F",48.65
2007,"LILIANNA",95,"F",47.16
2007,"JOLANTA",94,"F",46.66
2007,"ESTERA",89,"F",44.18
2007,"IWONA",89,"F",44.18
2007,"AMANDA",88,"F",43.68
2007,"WIOLETTA",88,"F",43.68
2007,"EMILY",87,"F",43.19
2007,"IDA",87,"F",43.19
2007,"SOFIA",85,"F",42.19
2007,"EMMA",84,"F",41.7
2007,"OLIMPIA",84,"F",41.7
2007,"SOPHIE",81,"F",40.21
2007,"ALINA",80,"F",39.71
2007,"WANESA",79,"F",39.22
2007,"ŻANETA",78,"F",38.72
2007,"ILONA",77,"F",38.22
2007,"JADWIGA",77,"F",38.22
2007,"MARZENA",76,"F",37.73
2007,"KONSTANCJA",75,"F",37.23
2007,"TERESA",71,"F",35.24
2007,"NATALIE",70,"F",34.75
2007,"CLAUDIA",67,"F",33.26
2007,"TAMARA",67,"F",33.26
2007,"NICOL",64,"F",31.77
2007,"INES",63,"F",31.27
2007,"ANTONIA",62,"F",30.78
2007,"OKTAWIA",62,"F",30.78
2007,"NEL",60,"F",29.78
2007,"SARAH",57,"F",28.3
2007,"GAJA",56,"F",27.8
2007,"ELENA",55,"F",27.3
2007,"JAGNA",54,"F",26.81
2007,"VERONICA",54,"F",26.81
2007,"APOLONIA",53,"F",26.31
2007,"MAJKA",53,"F",26.31
2007,"INEZ",50,"F",24.82
2007,"NIKOL",49,"F",24.32
2007,"MARIOLA",48,"F",23.83
2007,"WIOLETA",48,"F",23.83
2007,"MIA",47,"F",23.33
2007,"MIRIAM",47,"F",23.33
2007,"ROXANA",46,"F",22.83
2007,"SOPHIA",46,"F",22.83
2007,"CELINA",45,"F",22.34
2007,"GLORIA",45,"F",22.34
2007,"MARCELA",45,"F",22.34
2007,"ADRIANA",43,"F",21.35
2007,"JAŚMINA",41,"F",20.35
2007,"GABRIELLA",40,"F",19.86
2007,"HONORATA",40,"F",19.86
2007,"OLA",40,"F",19.86
2007,"RITA",40,"F",19.86
2007,"DANIELA",39,"F",19.36
2007,"LIVIA",39,"F",19.36
2007,"DANUTA",38,"F",18.86
2007,"ISABELLA",38,"F",18.86
2007,"STELLA",38,"F",18.86
2007,"NAOMI",37,"F",18.37
2007,"ADELA",36,"F",17.87
2007,"JANINA",36,"F",17.87
2007,"KSENIA",36,"F",17.87
2007,"MALINA",36,"F",17.87
2007,"RENATA",36,"F",17.87
2007,"GIULIA",35,"F",17.37
2007,"IRENA",35,"F",17.37
2007,"CARMEN",33,"F",16.38
2007,"MARTINA",33,"F",16.38
2007,"JENNIFER",32,"F",15.88
2007,"MARCJANNA",32,"F",15.88
2007,"ANASTASIA",31,"F",15.39
2007,"ANDREA (F)",31,"F",15.39
2007,"ANGELINA",31,"F",15.39
2007,"JESICA",31,"F",15.39
2007,"JESIKA",31,"F",15.39
2007,"ANGELA",30,"F",14.89
2007,"DŻESIKA",30,"F",14.89
2007,"JASMIN",30,"F",14.89
2007,"LARA",30,"F",14.89
2007,"TOLA",30,"F",14.89
2007,"VERONIKA",30,"F",14.89
2007,"ELWIRA",29,"F",14.4
2007,"LEA",29,"F",14.4
2007,"JESSIKA",28,"F",13.9
2007,"NIKOLETTA",28,"F",13.9
2007,"NELL",27,"F",13.4
2007,"ALICIA",26,"F",12.91
2007,"DOBROSŁAWA",26,"F",12.91
2007,"MARIETTA",26,"F",12.91
2007,"OKSANA",26,"F",12.91
2007,"ABIGAIL",25,"F",12.41
2007,"LILIA",25,"F",12.41
2007,"ELISA",24,"F",11.91
2007,"JASMINE",24,"F",11.91
2007,"LARYSA",24,"F",11.91
2007,"STEFANIA",24,"F",11.91
2007,"EVA",23,"F",11.42
2007,"HANNAH",23,"F",11.42
2007,"NATASHA",23,"F",11.42
2007,"SIMONA",23,"F",11.42
2007,"ZOJA",23,"F",11.42
2007,"JASMINA",22,"F",10.92
2007,"KATERYNA",22,"F",10.92
2007,"KAYA",22,"F",10.92
2007,"LUCYNA",22,"F",10.92
2007,"MARYLA",22,"F",10.92
2007,"WANDA",22,"F",10.92
2007,"BOGUMIŁA",21,"F",10.42
2007,"ERYKA",21,"F",10.42
2007,"GRETA",21,"F",10.42
2007,"IZA",21,"F",10.42
2007,"MANUELA",21,"F",10.42
2007,"CHIARA",20,"F",9.93
2007,"IRMINA",20,"F",9.93
2007,"LILA",20,"F",9.93
2007,"OLENA",20,"F",9.93
2007,"ARLETA",19,"F",9.43
2007,"BIANCA",19,"F",9.43
2007,"BOGNA",19,"F",9.43
2007,"MARITA",19,"F",9.43
2007,"ORIANA",19,"F",9.43
2007,"BERNADETA",18,"F",8.94
2007,"BOŻENA",18,"F",8.94
2007,"CAROLINE",18,"F",8.94
2007,"CECYLIA",18,"F",8.94
2007,"KASANDRA",18,"F",8.94
2007,"MELISA",18,"F",8.94
2007,"MELISSA",18,"F",8.94
2007,"PATRICIA",18,"F",8.94
2007,"ALDONA",17,"F",8.44
2007,"ALICE",17,"F",8.44
2007,"ANIKA",17,"F",8.44
2007,"INKA",17,"F",8.44
2007,"MIRELLA",17,"F",8.44
2007,"NELLA",17,"F",8.44
2007,"SAMANTHA",17,"F",8.44
2007,"SUSANNA",17,"F",8.44
2007,"VIVIEN",17,"F",8.44
2007,"HALINA",16,"F",7.94
2007,"NICOLL",16,"F",7.94
2007,"AMELIE",15,"F",7.45
2007,"BRYGIDA",15,"F",7.45
2007,"EMILIE",15,"F",7.45
2007,"IDALIA",15,"F",7.45
2007,"JANA",15,"F",7.45
2007,"LAILA",15,"F",7.45
2007,"LISA",15,"F",7.45
2007,"MARIAM",15,"F",7.45
2007,"MIRA",15,"F",7.45
2007,"NASTAZJA",15,"F",7.45
2007,"SELENA",15,"F",7.45
2007,"ANASTASIIA",14,"F",6.95
2007,"ANGELICA",14,"F",6.95
2007,"DOBRAWA",14,"F",6.95
2007,"DOBROCHNA",14,"F",6.95
2007,"GAIA",14,"F",6.95
2007,"LILY",14,"F",6.95
2007,"MICHAELA",14,"F",6.95
2007,"MILA",14,"F",6.95
2007,"RAMONA",14,"F",6.95
2007,"ZOE",14,"F",6.95
2007,"AMINA",13,"F",6.45
2007,"AURORA",13,"F",6.45
2007,"CAROLINA",13,"F",6.45
2007,"ELIZABETH",13,"F",6.45
2007,"ERIKA",13,"F",6.45
2007,"GRACJANA",13,"F",6.45
2007,"IMAN",13,"F",6.45
2007,"KAREN",13,"F",6.45
2007,"KESJA",13,"F",6.45
2007,"MAIA",13,"F",6.45
2007,"MILANA",13,"F",6.45
2007,"NELLI",13,"F",6.45
2007,"NIKA",13,"F",6.45
2007,"SALOMEA",13,"F",6.45
2007,"AISHA",12,"F",5.96
2007,"ALESSIA",12,"F",5.96
2007,"ARIANA",12,"F",5.96
2007,"ARLETTA",12,"F",5.96
2007,"CLARA",12,"F",5.96
2007,"DAJANA",12,"F",5.96
2007,"DALIA",12,"F",5.96
2007,"EMILA",12,"F",5.96
2007,"FATIMA",12,"F",5.96
2007,"FRANCESCA",12,"F",5.96
2007,"KIARA",12,"F",5.96
2007,"KLAUDYNA",12,"F",5.96
2007,"LILLA",12,"F",5.96
2007,"NICOLETTA",12,"F",5.96
2007,"NOA",12,"F",5.96
2007,"POLINA",12,"F",5.96
2007,"SALMA",12,"F",5.96
2007,"SAMIRA",12,"F",5.96
2007,"VIOLETTA",12,"F",5.96
2007,"VITTORIA",12,"F",5.96
2007,"ALESSANDRA",11,"F",5.46
2007,"CHANTAL",11,"F",5.46
2007,"ELISABETH",11,"F",5.46
2007,"FELICJA",11,"F",5.46
2007,"GRAŻYNA",11,"F",5.46
2007,"KARMEN",11,"F",5.46
2007,"KLEMENTYNA",11,"F",5.46
2007,"LETYCJA",11,"F",5.46
2007,"MARINA",11,"F",5.46
2007,"MEGAN",11,"F",5.46
2007,"NADINE",11,"F",5.46
2007,"NATHALIE",11,"F",5.46
2007,"PAMELA",11,"F",5.46
2007,"WIRGINIA",11,"F",5.46
2007,"AMALIA",10,"F",4.96
2007,"ARIADNA",10,"F",4.96
2007,"CHANEL",10,"F",4.96
2007,"INGRID",10,"F",4.96
2007,"JULIANA",10,"F",4.96
2007,"LAYLA",10,"F",4.96
2007,"LORENA",10,"F",4.96
2007,"LUCY",10,"F",4.96
2007,"MARIE",10,"F",4.96
2007,"YASMIN",10,"F",4.96
2007,"ALMA",9,"F",4.47
2007,"DEBORA",9,"F",4.47
2007,"GRACJA",9,"F",4.47
2007,"JULIE",9,"F",4.47
2007,"LINDA",9,"F",4.47
2007,"MELANIE",9,"F",4.47
2007,"MIKA",9,"F",4.47
2007,"MIRELA",9,"F",4.47
2007,"NIKITA (F)",9,"F",4.47
2007,"NOELIA",9,"F",4.47
2007,"OLEKSANDRA",9,"F",4.47
2007,"REGINA",9,"F",4.47
2007,"SOFIIA",9,"F",4.47
2007,"SUZANNE",9,"F",4.47
2007,"ŻAKLINA",9,"F",4.47
2007,"ARINA",8,"F",3.97
2007,"BERENIKA",8,"F",3.97
2007,"BERNADETTA",8,"F",3.97
2007,"CHLOE",8,"F",3.97
2007,"CORNELIA",8,"F",3.97
2007,"DAGNA",8,"F",3.97
2007,"DANA",8,"F",3.97
2007,"ELEONORA",8,"F",3.97
2007,"EUNIKA",8,"F",3.97
2007,"ISMENA",8,"F",3.97
2007,"JÓZEFINA",8,"F",3.97
2007,"JULIETTE",8,"F",3.97
2007,"KIRA",8,"F",3.97
2007,"LETIZIA",8,"F",3.97
2007,"MALENA",8,"F",3.97
2007,"NIKOLETA",8,"F",3.97
2007,"PAOLA",8,"F",3.97
2007,"RONI (F)",8,"F",3.97
2007,"SOFIJA",8,"F",3.97
2007,"SOFIYA",8,"F",3.97
2007,"VALENTINA",8,"F",3.97
2007,"VIVIAN",8,"F",3.97
2007,"ANA",7,"F",3.47
2007,"CHARLOTTE",7,"F",3.47
2007,"ELENI",7,"F",3.47
2007,"EMANUELA",7,"F",3.47
2007,"ISABEL",7,"F",3.47
2007,"ISABELLE",7,"F",3.47
2007,"KASJANA",7,"F",3.47
2007,"KATIE",7,"F",3.47
2007,"LEAH",7,"F",3.47
2007,"LEILA",7,"F",3.47
2007,"LÉA",7,"F",3.47
2007,"LIA",7,"F",3.47
2007,"LILI",7,"F",3.47
2007,"LUNA",7,"F",3.47
2007,"MARIIA",7,"F",3.47
2007,"MARISA",7,"F",3.47
2007,"MATILDA",7,"F",3.47
2007,"MAURA",7,"F",3.47
2007,"MILLA",7,"F",3.47
2007,"MIRANDA",7,"F",3.47
2007,"SABRINA",7,"F",3.47
2007,"SUSAN",7,"F",3.47
2007,"VALERIIA",7,"F",3.47
2007,"VANESA",7,"F",3.47
2007,"VIKTORIYA",7,"F",3.47
2007,"WALERIA",7,"F",3.47
2007,"YASMINE",7,"F",3.47
2007,"AGATHA",6,"F",2.98
2007,"ALEXIA",6,"F",2.98
2007,"AMBER",6,"F",2.98
2007,"AMIRA",6,"F",2.98
2007,"ANJA",6,"F",2.98
2007,"ARIANNA",6,"F",2.98
2007,"ASHLEY",6,"F",2.98
2007,"CARLA",6,"F",2.98
2007,"CASSANDRA",6,"F",2.98
2007,"ELISABETTA",6,"F",2.98
2007,"FLORENTYNA",6,"F",2.98
2007,"GABRIELLE",6,"F",2.98
2007,"JACQUELINE",6,"F",2.98
2007,"JENNY",6,"F",2.98
2007,"JULIETTA",6,"F",2.98
2007,"KATE",6,"F",2.98
2007,"KHAVA",6,"F",2.98
2007,"LILLY",6,"F",2.98
2007,"LIZA",6,"F",2.98
2007,"MARIETA",6,"F",2.98
2007,"NADZIEJA",6,"F",2.98
2007,"NIKOLINA",6,"F",2.98
2007,"REBECCA",6,"F",2.98
2007,"ROSA",6,"F",2.98
2007,"SUZANNA",6,"F",2.98
2007,"VIRGINIA",6,"F",2.98
2007,"VIVIENNE",6,"F",2.98
2007,"YASMINA",6,"F",2.98
2007,"AALIYAH",5,"F",2.48
2007,"AIDA",5,"F",2.48
2007,"ALBINA",5,"F",2.48
2007,"ALISA",5,"F",2.48
2007,"AMY",5,"F",2.48
2007,"ASIA",5,"F",2.48
2007,"AVA",5,"F",2.48
2007,"AYA",5,"F",2.48
2007,"CAMILA",5,"F",2.48
2007,"CAMILLA",5,"F",2.48
2007,"CELESTYNA",5,"F",2.48
2007,"CHRISTINA",5,"F",2.48
2007,"ELLA",5,"F",2.48
2007,"ESTER",5,"F",2.48
2007,"ESTHER",5,"F",2.48
2007,"FIONA",5,"F",2.48
2007,"HANA",5,"F",2.48
2007,"IWA",5,"F",2.48
2007,"JENIFER",5,"F",2.48
2007,"KAMILLA",5,"F",2.48
2007,"KATHARINA",5,"F",2.48
2007,"KATHERINE",5,"F",2.48
2007,"KATIA",5,"F",2.48
2007,"KAYAH",5,"F",2.48
2007,"KIM",5,"F",2.48
2007,"LARISSA",5,"F",2.48
2007,"LAWINIA",5,"F",2.48
2007,"LEONIE",5,"F",2.48
2007,"LOUISE",5,"F",2.48
2007,"LUDMIŁA",5,"F",2.48
2007,"MALVINA",5,"F",2.48
2007,"MONICA",5,"F",2.48
2007,"NADIN",5,"F",2.48
2007,"NADJA",5,"F",2.48
2007,"NELLIE",5,"F",2.48
2007,"NORA",5,"F",2.48
2007,"RACHEL",5,"F",2.48
2007,"RAFAELA",5,"F",2.48
2007,"ROSE",5,"F",2.48
2007,"ROXANNA",5,"F",2.48
2007,"SCARLETT",5,"F",2.48
2007,"SYBILLA",5,"F",2.48
2007,"SYLVIA",5,"F",2.48
2007,"WALENTYNA",5,"F",2.48
2007,"WERA",5,"F",2.48
2007,"XENIA",5,"F",2.48
2007,"ZYTA",5,"F",2.48
2008,"JAKUB",15843,"M",6966.77
2008,"KACPER",11656,"M",5125.59
2008,"MATEUSZ",9050,"M",3979.63
2008,"SZYMON",8414,"M",3699.96
2008,"BARTOSZ",7507,"M",3301.12
2008,"FILIP",7363,"M",3237.79
2008,"MICHAŁ",7226,"M",3177.55
2008,"DAWID",5659,"M",2488.48
2008,"WIKTOR",5507,"M",2421.64
2008,"PIOTR",5372,"M",2362.27
2008,"MACIEJ",4661,"M",2049.62
2008,"PATRYK",4625,"M",2033.79
2008,"MIKOŁAJ",4364,"M",1919.02
2008,"IGOR",4265,"M",1875.48
2008,"ADAM",4164,"M",1831.07
